Facility ID,Office name,Profit center,Reporting Office Nam,Pincode,Head Office,Division,TALUK,PLI Facility ID,SOL ID,WEGCODE,SUBDIVISION,Mobile,Plant,Latitude Actual,Longitude Actual,Delivery/Non-Deliver,Reporting Office,PLANT PORTAL,Storage Location Nam,Facility Type,Plant Name,Storage Location,PORTAL_STR_LOC,Address1,Region,Region_1,Circle,City
BO29211201006,Nagammapudur BO,2922920106,Annur SO,641653,Mettupalayam HO,Tirupur Division,ANNUR,PW030202009,0,,Tirupur South Sub Division,9715496733,T2B2,11.239586,77.118791,Delivery,Annur SO,,B016,BO,,,,"NAGAMMAPUDUR BO, NAGAMMAPUDUR, ANNUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211201007,Nallichettipalayam BO,2922920107,Annur SO,641653,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202010,0,,Mettupalayam Sub Division,9865535861,T2B2,11.236753,77.071155,Delivery,Annur SO,,B017,BO,,,,"NEAR PANCHAYAT OFFICE, NALLICHETTIPALAYA","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211201008,Odderpalayam BO,2922920108,Annur SO,641653,Mettupalayam HO,Tirupur Division,AVANASHI,PW030202011,0,,Mettupalayam Sub Division,9042562292,T2B2,11.242247,77.092098,Delivery,Annur SO,,B018,BO,,,,"NEAR PRIMARY HEALTH CENTRE, ODDERPALAYAM","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211201009,Pasuravanashi BO,2922920109,Annur SO,641653,Mettupalayam HO,Tirupur Division,ANNUR,PW030202012,0,,Mettupalayam Sub Division,9487131673,T2B2,11.281004,77.120441,Delivery,Annur SO,,B019,BO,,,,"NEAR BUS STOP, PASUR AVANASHI, ANNUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211201010,Pilliappampalayam BO,2922920110,Annur SO,641653,Mettupalayam HO,Tirupur Division,ANNUR,PW030202013,0,,Mettupalayam Sub Division,9842285373,T2B2,11.18865,77.076443,Delivery,Annur SO,,B01A,BO,,,,"NEAR P U ELE SCHOOL, PILLAIAPPAMPALAYAM,","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211201011,Sokkampalayam BO,2922920111,Annur SO,641653,Mettupalayam HO,Tirupur Division,ANNUR,PW030202014,0,,Mettupalayam Sub Division,9655757941,T2B2,11.215239,77.121738,Delivery,Annur SO,,B01B,BO,,,,"NEAR GOVT HR SEC SCHOOL, SOKKAMPALAYAM,","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211201012,Vadakkalur BO,2922920112,Annur SO,641653,Mettupalayam HO,Tirupur Division,ANNUR,PW030202015,0,,Mettupalayam Sub Division,9698145323,T2B2,11.273146,77.096217,Delivery,Annur SO,,B01C,BO,,,,"VADAKKALUR  BO, VADAKKALUR , ANNUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211201013,Kariampalayam BO,2922920113,Annur SO,641653,Mettupalayam HO,Tirupur Division,ANNUR,PW030202006,0,,Mettupalayam Sub Division,8526015359,T2B2,11.206312,77.077792,Delivery,Annur SO,,B01D,BO,,,,KARIAMPALAYAM POST OFFICE,"Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211203001,Doddampalayam BO,2922920301,Bhavanisagar SO,638451,Mettupalayam HO,Tirupur Division,SATHY,PW030202018,0,,Mettupalayam Sub Division,9442140655,T2B2,11.478624,77.151758,Delivery,Bhavanisagar SO,,B031,BO,,,,"DODDAMPALAYAM BO, DODDAMPALAYAM, BHAVANI","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211203002,Ikkaraithathapalli BO,2922920302,Bhavanisagar SO,638451,Mettupalayam HO,Tirupur Division,SATHY,PW030202019,0,,Sathyamangalam Sub Division,9486316156,T2B2,11.481238,77.167926,Delivery,Bhavanisagar SO,,B032,BO,,,,"NEAR TEMPLE, IKKARAITHATHAPALLI, BHAVANI","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211203003,Kothamangalam BO,2922920303,Bhavanisagar SO,638451,Mettupalayam HO,Tirupur Division,SATHY,PW030202020,0,,Sathyamangalam Sub Division,9751386657,T2B2,11.4896866,77.1332633,Delivery,Bhavanisagar SO,,B033,BO,,,,"NEAR WATER TANK, KOTHAMANGALAM, BHAVANIS","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211203004,Pudupeerkadavu BO,2922920304,Bhavanisagar SO,638451,Mettupalayam HO,Tirupur Division,SATHY,PW030202021,0,,Dharapuram Sub Division,8940616035,T2B2,11.524861,77.124178,Delivery,Bhavanisagar SO,,B034,BO,,,,"NEAR MARIAMMAN TEMPLE, PUDUPEERKADAVU, B","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211203005,Rajannagar BO,2922920305,Bhavanisagar SO,638451,Mettupalayam HO,Tirupur Division,SATHY,PW030202022,0,,Mettupalayam Sub Division,9787587663,T2B2,11.528464,77.14603,Delivery,Bhavanisagar SO,,B035,BO,,,,"NEAR BUS STOP, RAJANNAGAR, BHAVANISAGAR","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211203006,Thengumarahada BO,2922920306,Bhavanisagar SO,638451,Mettupalayam HO,Tirupur Division,SATHY,PW030202023,0,,Sathyamangalam Sub Division,9443969598,T2B2,11.569432,76.925456,Delivery,Bhavanisagar SO,,B036,BO,,,,"NEAR GOVT. HIGH SCHOOL, THENGUMARAHADA,","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211203007,Thoppampalayam BO,2922920307,Bhavanisagar SO,638451,Mettupalayam HO,Tirupur Division,SATHY,PW030202024,0,,Sathyamangalam Sub Division,9788917329,T2B2,11.459952,77.143893,Delivery,Bhavanisagar SO,,B037,BO,,,,"NEAR BUS STOP, THOPPAMPALAYAM, BHAVANISA","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211204001,Athappagoundenpudur BO,2922920401,Irugur SO,641103,Mettupalayam HO,Tirupur Division,SULUR,PW030204002,0,,Sathyamangalam Sub Division,7402502300,T2B2,11.0323999,77.0744366,Delivery,Irugur SO,,B041,BO,,,,"NEAR BUSSTOP, ATHAPPAGOUNDENPUDUR, IRUGU","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211204002,Chinthamanipudur BO,2922920402,Irugur SO,641103,Mettupalayam HO,Tirupur Division,SULUR,PW030204003,0,,Sathyamangalam Sub Division,9788660326,T2B2,11.0083983,77.0744616,Delivery,Irugur SO,,B042,BO,,,,"NEAR BUSSTOP, CHINTHAMANIPUDUR, IRUGUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211204003,Kamatchipuram BO,2922920403,Irugur SO,641103,Mettupalayam HO,Tirupur Division,SULUR,PW030204004,0,,Tirupur North Sub Division,9789167787,T2B2,11.0040533,77.0628883,Non-Delivery,Irugur SO,,B043,BO,,,,"NEAR BUS STOP, KAMATCHIPURAM, IRUGUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211204004,Odderpalayam BO,2922920404,Irugur SO,641103,Mettupalayam HO,Tirupur Division,SULUR,PW030204005,0,,Tirupur North Sub Division,9524250377,T2B2,10.997115,77.0824616,Delivery,Irugur SO,,B044,BO,,,,"NEAR PANCHAYAT OFFICE, ODDARPALAYAM, IRU","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211204005,Ravathur BO,2922920405,Irugur SO,641103,Mettupalayam HO,Tirupur Division,SULUR,PW030204006,0,,Tirupur North Sub Division,9698484742,T2B2,11.0255733,77.097245,Delivery,Irugur SO,,B045,BO,,,,"NEAR BUSSTOP, RAVATHUR, IRUGUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211205001,Goldenpet BO,2922920501,Kangayampalayam SO,641401,Mettupalayam HO,Tirupur Division,PALLADAM,PW030204008,0,,Tirupur North Sub Division,9942365113,T2B2,11.019641,77.180812,Delivery,Kangayampalayam SO,,B051,BO,,,,"NEAR BUSSTOP, GOLDENPET, KANGAYAMPALAYAM","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211205002,Kadampadi BO,2922920502,Kangayampalayam SO,641401,Mettupalayam HO,Tirupur Division,PALLADAM,PW030204009,0,,Tirupur North Sub Division,9578449454,T2B2,11.035966,77.164253,Delivery,Kangayampalayam SO,,B052,BO,,,,"NEAR BUSSTOP, KADAMPADI, KANGAYAMPALAYAM","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206001,Belladi BO,2922920601,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202026,0,,Tirupur North Sub Division,9629562622,T2B2,11.265593,76.975711,Delivery,Karamadai SO,,B061,BO,,,,"BELLADI BO, BELLADI, KARAMADAI","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206002,Chikkarampalayam BO,2922920602,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202027,0,,Tirupur North Sub Division,9715650054,T2B2,11.248617,76.982311,Delivery,Karamadai SO,,B062,BO,,,,"CHIKKARAMPALAYAM BO, CHIKKARAMPALAYAM, K","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206003,Mangalakaraipudur BO,2922920603,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202028,0,,Mettupalayam Sub Division,7418015508,T2B2,11.259565,76.931003,Delivery,Karamadai SO,,B063,BO,,,,"MANGALAKARAIPUDUR BO, MANGALAKARAIPUDUR,","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206004,Marudur BO,2922920604,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202029,0,,Mettupalayam Sub Division,9894049495,T2B2,11.241026,76.922077,Delivery,Karamadai SO,,B064,BO,,,,"K PUNGAPALAYAM, MARUDUR, KARAMADAI","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206005,Paralipower House BO,2922920605,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202051,0,,Mettupalayam Sub Division,7598130182,T2B2,11.247892,76.766895,Delivery,Karamadai SO,,B065,BO,,,,"POWER HOUSE III, PARALI POWER HOUSE, KAR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206006,Pillurdam BO,2922920606,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202052,0,,Mettupalayam Sub Division,7598676139,T2B2,11.265059,76.81496,Delivery,Karamadai SO,,B066,BO,,,,"PILLURDAM BO, PILLURDAM, KARAMADAI","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206007,Velliankadu BO,2922920607,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202030,0,,Mettupalayam Sub Division,9944478870,T2B2,11.216307,76.820453,Delivery,Karamadai SO,,B067,BO,,,,"NEAR PANCHAYAT OFFICE, VELLIANKADU, KARA","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211206008,Athikadavu BO,2922920608,Karamadai SO,641104,Mettupalayam HO,Tirupur Division,METTUPALAYA,PW030202017,0,,Mettupalayam Sub Division,9626321676,T2B2,11.212187,76.755222,Delivery,Karamadai SO,,B068,BO,,,,ATHIKADAVU POST,"Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211207001,Nambiampalayam BO,2922920701,Karavalur SO,641670,Mettupalayam HO,Tirupur Division,AVINASHI,PW030202032,0,,Mettupalayam Sub Division,9788923941,T2B2,11.212645,77.218478,Delivery,Karavalur SO,,B071,BO,,,,"NAMBIAMPALAYAM BO, NAMBIAMPALAYAM, KARAV","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211207002,Ramanathapuram BO,2922920702,Karavalur SO,641670,Mettupalayam HO,Tirupur Division,AVINASHI,PW030202033,0,,Mettupalayam Sub Division,0,T2B2,11.221571,77.188266,Non-Delivery,Karavalur SO,,B072,BO,,,,"RAMANATHAPURAM BO, RAMANATHAPURAM, KARAV","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211207003,Uppilipalayam BO,2922920703,Karavalur SO,641670,Mettupalayam HO,Tirupur Division,AVINASHI,PW030202034,0,,Mettupalayam Sub Division,9865068367,T2B2,11.194792,77.180026,Delivery,Karavalur SO,,B073,BO,,,,"NEAR PANCHAYAT OFFICE, UPPILIPALAYAM, KA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211207004,Vettuvapalayam BO,2922920704,Karavalur SO,641670,Mettupalayam HO,Tirupur Division,AVINASHI,PW030202035,0,,Mettupalayam Sub Division,9715097736,T2B2,11.217604,77.225955,Delivery,Karavalur SO,,B074,BO,,,,"VETTUVAPALAYAM BO, VETTUVAPALAYAM, KARAV","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211208001,Chennappachettipudur BO,2922920801,Karumathampatti SO,641659,Mettupalayam HO,Tirupur Division,SULUR,PW030202037,0,,Mettupalayam Sub Division,9524529713,T2B2,11.164465,77.112911,Delivery,Karumathampatti SO,,B081,BO,,,,"NEAR BUS STOP, CHENNAPPACHETTIPUDUR, KAR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211208002,Giddampalayam BO,2922920802,Karumathampatti SO,641659,Mettupalayam HO,Tirupur Division,SULUR,PW030202038,0,,Mettupalayam Sub Division,8012941642,T2B2,11.146183,77.158832,Delivery,Karumathampatti SO,,B082,BO,,,,"NEAR BUS STOP, GIDDAMPALAYAM, KARUMATHAM","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211208003,Kaduvettipalayam BO,2922920803,Karumathampatti SO,641659,Mettupalayam HO,Tirupur Division,PALLADAM,PW030202039,0,,Mettupalayam Sub Division,9788866089,T2B2,11.187277,77.142361,Delivery,Karumathampatti SO,,B083,BO,,,,"NEAR K K  VIDHYALAYA, KADUVETTIPALAYAM,","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211208004,Kaniyurpalladam BO,2922920804,Karumathampatti SO,641659,Mettupalayam HO,Tirupur Division,PALLADAM,PW030202040,0,,Mettupalayam Sub Division,9578165409,T2B2,11.096745,77.156428,Delivery,Karumathampatti SO,,B084,BO,,,,"NEAR PANCHAYAT OFFICE, KANIYUR PALLADAM,","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211208005,Moperipalayam BO,2922920805,Karumathampatti SO,641659,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202041,0,,Sathyamangalam Sub Division,8870086246,T2B2,11.134167,77.145614,Delivery,Karumathampatti SO,,B085,BO,,,,"MOPERIPALAYAM BO, MOPERIPALAYAM, KARUMAT","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211208006,Paduvampalli BO,2922920806,Karumathampatti SO,641659,Mettupalayam HO,Tirupur Division,PALLADAM,PW030202042,0,,Mettupalayam Sub Division,9566551591,T2B2,11.193457,77.133434,Delivery,Karumathampatti SO,,B086,BO,,,,"NEAR PANCHAYAT OFFICE, PADUVAMPALLI, KAR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211208007,Vaharayampalayam BO,2922920807,Karumathampatti SO,641659,Mettupalayam HO,Tirupur Division,ANNUR,PW030202043,0,,Mettupalayam Sub Division,9345626146,T2B2,11.144638,77.134112,Delivery,Karumathampatti SO,,B087,BO,,,,"THENNAMPALAYAM, VAHARAYAMPALAYAM, KARUMA","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211209001,Dasanur BO,2922920901,Mahadevapuram SO,641305,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202045,0,,Tirupur South Sub Division,9655626239,T2B2,11.296644,76.92551,Delivery,Mahadevapuram SO,,B091,BO,,,,"NEAR PERUMAL TEMPLE, DASANUR, MAHADEVAPU","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211209002,Kallar BO,2922920902,Mahadevapuram SO,641305,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202046,0,,Mettupalayam Sub Division,9578152512,T2B2,11.339149,76.877778,Delivery,Mahadevapuram SO,,B092,BO,,,,"NEAR BLACK THUNDER, KALLAR, MAHADEVAPURA","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211209003,Nellithurai BO,2922920903,Mahadevapuram SO,641305,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202047,0,,Mettupalayam Sub Division,8098752997,T2B2,11.287031,76.884998,Delivery,Mahadevapuram SO,,B093,BO,,,,"NEAR BADRAKALIAMMAN TEMPLE, NELLITHURAI,","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211209004,Palapatti BO,2922920904,Mahadevapuram SO,641305,Mettupalayam HO,Tirupur Division,METTUPALAYAM,PW030202048,0,,Mettupalayam Sub Division,9751424080,T2B2,11.331596,76.960176,Delivery,Mahadevapuram SO,,B094,BO,,,,"PALAPATTI BO, PALAPATTI, MAHADEVAPURAM","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211211001,Ellapalayam BO,2922921001,Pogalur SO,641697,Mettupalayam HO,Tirupur Division,ANNUR,PW030202054,0,,Mettupalayam Sub Division,9715094536,T2B2,11.196241,77.058109,Delivery,Pogalur SO,,B111,BO,,,,"NEAR BUS STOP, ELLAPALAYAM, POGALUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211211002,Karegoundenpalayam BO,2922921002,Pogalur SO,641697,Mettupalayam HO,Tirupur Division,ANNUR,PW030202055,0,,Sathyamangalam Sub Division,0,T2B2,11.216154,77.070468,Delivery,Pogalur SO,,B112,BO,,,,"NEAR BUS STOP, KAREGOUNDENPALAYAM, POGAL","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211211003,Periaputhur BO,2922921003,Pogalur SO,641697,Mettupalayam HO,Tirupur Division,ANNUR,PW030202056,0,,Mettupalayam Sub Division,9629562621,T2B2,11.229864,77.027428,Delivery,Pogalur SO,,B113,BO,,,,"NEAR PANCHAYAT OFFICE, PERIAPUTHUR, POGA","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211211004,Therampalayam BO,2922921004,Pogalur SO,641697,Mettupalayam HO,Tirupur Division,ANNUR,PW030202057,0,,Mettupalayam Sub Division,9585371312,T2B2,11.274672,76.998981,Delivery,Pogalur SO,,B114,BO,,,,"THERAMPALAYAM BO, THERAMPALAYAM, POGALUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211211005,Vadavallikaramadai BO,2922921005,Pogalur SO,641697,Mettupalayam HO,Tirupur Division,METTUPALAYA,PW030202058,0,,Mettupalayam Sub Division,9790331555,T2B2,11.256514,77.011493,Delivery,Pogalur SO,,B115,BO,,,,"VADAVALLI BO, VADAVALLI, POGALUR","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
BO29211212001,Ambodi BO,2922921101,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203010,0,,Mettupalayam Sub Division,9750725357,T2B2,11.319618,77.124093,Delivery,Punjai Puliampatti SO,,B121,BO,,,,"NEAR GOVT. HIGH SCHOOL, AMBODI, PUNJAI P","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212002,Desipalayam BO,2922921102,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHYAMANGALAM,PW030203011,0,,Mettupalayam Sub Division,9629360992,T2B2,11.385231,77.173341,Delivery,Punjai Puliampatti SO,,B122,BO,,,,"NEAR VINAYAGAR TEMPLE, DESIPALAYAM, PUNJ","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212003,Irumborai BO,2922921103,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203012,0,,Sathyamangalam Sub Division,9500590095,T2B2,11.351891,77.094911,Delivery,Punjai Puliampatti SO,,B123,BO,,,,"NEAR BUS STOP, IRUMBORAI, PUNJAI PULIAMP","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212004,Kanuvakarai BO,2922921104,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203013,0,,Sathyamangalam Sub Division,0,T2B2,11.334724,77.118944,Delivery,Punjai Puliampatti SO,,B124,BO,,,,"NEAR PANCHAYAT OFFICE, KANUVAKKARAI, PUN","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212005,Karapadi BO,2922921105,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHYAMANGALAM,PW030203014,0,,Sathyamangalam Sub Division,0,T2B2,11.369896,77.192338,Delivery,Punjai Puliampatti SO,,B125,BO,,,,"NEAR GOVT. HIGH SCHOOL, KARAPADI, PUNJAI","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212006,Madampalayam BO,2922921106,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203015,0,,Sathyamangalam Sub Division,9487719758,T2B2,11.368752,77.163041,Delivery,Punjai Puliampatti SO,,B126,BO,,,,"NEAR GOVT. HIGH SCHOOL, MADAMPALAYAM, PU","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212007,Muduthurai BO,2922921107,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203016,0,,Sathyamangalam Sub Division,0,T2B2,11.353798,77.130693,Delivery,Punjai Puliampatti SO,,B127,BO,,,,"NEAR GOVT. HIGH SCHOOL, MUDUTHURAI, PUNJ","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212008,Nallur BO,2922921108,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203017,0,,Sathyamangalam Sub Division,9487474118,T2B2,11.38241,77.1728,Delivery,Punjai Puliampatti SO,,B128,BO,,,,"NEAR BUS STOP, NALLUR, PUNJAI PULIAMPATT","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212009,Nochikuttai BO,2922921109,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHYAMANGALAM,PW030203018,0,,Sathyamangalam Sub Division,8675860919,T2B2,11.334572,77.167085,Delivery,Punjai Puliampatti SO,,B129,BO,,,,"NEAR TEMPLE, NOCHIKUTTAI, PUNJAI PULIAMP","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212010,Panayampalli BO,2922921110,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203019,0,,Sathyamangalam Sub Division,9842074249,T2B2,11.398964,77.152742,Delivery,Punjai Puliampatti SO,,B12A,BO,,,,"NEAR IOB, PANAYAMPALLI, PUNJAI PULIAMPAT","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212011,Pethikuttai BO,2922921111,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203020,0,,Sathyamangalam Sub Division,9944498859,T2B2,11.376152,77.073854,Delivery,Punjai Puliampatti SO,,B12B,BO,,,,"NEAR PANCHAYAT OFFICE, PETHIKUTTAI, PUNJ","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212012,Pongaluravanashi BO,2922921112,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203021,0,,Sathyamangalam Sub Division,9944923905,T2B2,11.301756,77.127231,Delivery,Punjai Puliampatti SO,,B12C,BO,,,,"NEAR BUS STOP, PONGALUR, PUNJAI PULIAMPA","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211212013,Sellappampalayam BO,2922921113,Punjai Puliampatti SO,638459,Mettupalayam HO,Tirupur Division,SATHY,PW030203022,0,,Sathyamangalam Sub Division,9443268681,T2B2,11.326332,77.146486,Delivery,Punjai Puliampatti SO,,B12D,BO,,,,"NEAR WATER TANK, SELLAPPAMPALAYAM, PUNJA","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213001,Ariyappampalayam BO,2922921201,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHYAMANGALAM,PW030203024,0,,Sathyamangalam Sub Division,9715513658,T2B2,11.480551,77.25101,Delivery,Rangasamudram SO,,B131,BO,,,,"NEAR WATER TANK, ARIYAPPAMPALAYAM, RANGA","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213002,Kavilipalayam BO,2922921202,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203025,0,,Sathyamangalam Sub Division,9842484134,T2B2,11.381989,77.224346,Delivery,Rangasamudram SO,,B132,BO,,,,"NEAR PANCHAYAT OFFICE, KAVILIPALAYAM, RA","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213003,Konamoolai BO,2922921203,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203026,0,,Sathyamangalam Sub Division,9443991813,T2B2,11.50527,77.226291,Delivery,Rangasamudram SO,,B133,BO,,,,"NEAR WATER TANK, KONAMOOLAI, RANGASAMUDR","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213004,Periyur BO,2922921204,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHYAMANGALAM,PW030203027,0,,Sathyamangalam Sub Division,9894010134,T2B2,11.461325,77.237964,Delivery,Rangasamudram SO,,B134,BO,,,,"NEAR BUS STOP, PERIYUR , RANGASAMUDRAM","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213005,Shenbagapudur BO,2922921205,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203028,0,,Sathyamangalam Sub Division,9965999399,T2B2,11.466131,77.226291,Delivery,Rangasamudram SO,,B135,BO,,,,"NEAR POSTMASTER THOTTAM, SHENBAGAPUDUR,","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213006,Sundakkampalayam BO,2922921206,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203029,0,,Sathyamangalam Sub Division,0,T2B2,11.417122,77.258131,Delivery,Rangasamudram SO,,B136,BO,,,,"NEAR GOVT. HIGH SCHOOL, SUNDAKKAMPALAYAM","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213007,Uthandiyur BO,2922921207,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203031,0,,Sathyamangalam Sub Division,9788477146,T2B2,11.475744,77.180286,Delivery,Rangasamudram SO,,B137,BO,,,,"NEAR GOVT SCHOOL, UTHANDIYUR, RANGASAMUD","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213008,Valipalayam BO,2922921208,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203032,0,,Mettupalayam Sub Division,9994526515,T2B2,11.408657,77.199326,Delivery,Rangasamudram SO,,B138,BO,,,,"R C SCHOOL BUILDING, VALIPALAYAM, RANGAS","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213009,Vinnapalli BO,2922921209,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203033,0,,Sathyamangalam Sub Division,9677363751,T2B2,11.420346,77.194969,Delivery,Rangasamudram SO,,B139,BO,,,,"NEAR PANCHAYAT OFFICE, VINNAPALLI, RANGA","Western Region, Coimbatore",,Tamil Nadu,ERODE
BO29211213010,Ukkaram BO,2922921210,Rangasamudram SO,638402,Mettupalayam HO,Tirupur Division,SATHY,PW030203030,0,,Sathyamangalam Sub Division,9865886635,T2B2,11.411093,77.232761,Delivery,Rangasamudram SO,,B13A,BO,,,,UKKARAM,"Western Region, Coimbatore",,Tamil Nadu,ERODE
